DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2021-09-03,513383,508,F,3,0,B,194,ALIMENTOS,FILE DE PEIXE
2021-09-03,513453,739,F,2,3,B,157,ALIMENTOS,PAPINHA INFANTIL
2021-09-03,513541,627,M,3,1,B,79,HIGIENE,GEL
2021-09-03,513624,129,M,2,0,A,224,ALIMENTOS,AZEITE
2021-09-03,513669,230,M,1,4,A,147,PET,RACAO SECA PARA GATOS
2021-09-03,513752,295,F,1,3,B,194,ALIMENTOS,FILE DE PEIXE
2021-09-03,513797,494,F,5,1,C,192,HIGIENE,FIXADOR
2021-09-03,513845,255,M,4,0,B,91,HIGIENE,TALCO
2021-09-03,513866,985,M,1,0,B,44,ALIMENTOS,MAMAO
2021-09-03,513875,683,F,3,0,B,163,ALIMENTOS,MORTADELA
2021-09-03,513909,332,F,3,4,C,167,ALIMENTOS,MANGA
2021-09-03,513939,320,M,3,4,B,180,ALIMENTOS,LEITE
2021-09-03,513987,759,F,3,0,B,68,BEBIDAS,REFRIGERANTE LARANJA
2021-09-03,514052,364,F,4,2,C,151,HIGIENE,PROTETOR SOLAR
2021-09-03,514068,702,M,1,0,B,5,ALIMENTOS,ACHOCOLATADO
2021-09-03,514104,856,F,5,1,B,22,ALIMENTOS,CHA
2021-09-03,514136,919,F,2,0,C,176,LIMPEZA,LIMPA VIDROS
2021-09-03,514211,905,M,1,0,B,204,HIGIENE,CREME
2021-09-03,514262,890,M,3,0,C,69,BEBIDAS,REFRIGERANTE LIMaO
2021-09-03,514338,813,F,4,0,C,159,ALIMENTOS,PAO DE FORMA
2021-09-03,514397,492,F,2,1,C,171,ALIMENTOS,MACARRAO
2021-09-03,514447,323,M,1,3,B,136,ALIMENTOS,RICOTA
2021-09-03,514523,692,F,4,0,B,107,#N/D,#N/D
2021-09-03,514603,848,F,5,3,A,133,LIMPEZA,SABAO EM PO
2021-09-03,514693,495,F,2,3,A,156,HIGIENE,PASTA DE DENTE
2021-09-03,514787,153,M,4,1,B,65,BEBIDAS,ENERGETICO
2021-09-03,514788,151,F,1,0,B,126,HIGIENE,TALCO
2021-09-03,514820,751,F,2,0,B,200,LIMPEZA,DETERGENTE
2021-09-03,514901,387,M,2,2,B,70,BEBIDAS,REFRIGERANTE OUTROS
2021-09-03,514949,839,F,1,3,B,179,ALIMENTOS,LEITE CONDENSADO
2021-09-03,514990,630,M,1,2,C,158,HIGIENE,PAPEL HIGIENICO
2021-09-03,514996,874,F,3,3,B,68,BEBIDAS,REFRIGERANTE LARANJA
2021-09-03,515051,699,F,1,0,C,176,LIMPEZA,LIMPA VIDROS
2021-09-03,515094,734,F,4,2,B,33,ALIMENTOS,IOGURTE
2021-09-03,515113,960,F,4,2,B,116,PET,RACAO SECA PARA CAES
2021-09-03,515156,865,F,1,0,B,99,LIMPEZA,DESINFETANTE
2021-09-03,515236,235,F,4,0,B,54,ALIMENTOS,PRESUNTO COZIDO
2021-09-03,515239,153,M,4,1,B,179,ALIMENTOS,LEITE CONDENSADO
2021-09-03,515283,823,M,5,3,B,132,HIGIENE,SABONETE
2021-09-03,515379,652,F,4,0,B,201,LIMPEZA,DESINFETANTE
2021-09-03,515380,203,F,3,0,A,160,ALIMENTOS,PALMITO
2021-09-03,515395,870,F,1,0,B,173,ALIMENTOS,LINGUICA
2021-09-03,515448,454,F,1,0,B,63,ALIMENTOS,TOMATE
2021-09-03,515449,462,F,4,0,A,142,BEBIDAS,REFRIGERANTE LARANJA
2021-09-03,515458,110,M,3,0,C,159,ALIMENTOS,PAO DE FORMA
2021-09-03,515512,60,F,2,3,B,115,PET,ALIMENTO PARA PASSARO
2021-09-03,515602,872,M,3,4,A,192,HIGIENE,FIXADOR
2021-09-03,515611,99,F,1,4,C,153,ALIMENTOS,PRESUNTO COZIDO
2021-09-03,515698,838,F,1,0,C,57,ALIMENTOS,REQUEIJAO
2021-09-03,515761,231,F,4,2,B,198,BEBIDAS,ENERGETICO
2021-09-03,515834,579,F,3,0,B,65,BEBIDAS,ENERGETICO
2021-09-03,515889,710,F,3,1,C,87,HIGIENE,PROTETOR SOLAR
2021-09-03,515926,231,F,4,2,B,195,ALIMENTOS,FEIJAO
2021-09-03,515975,446,M,1,4,B,80,HIGIENE,HASTES FLEXIVEIS
2021-09-03,516028,37,M,3,0,B,154,HIGIENE,PRESERVATIVO
2021-09-03,516097,360,M,4,0,B,208,HIGIENE,CONDICIONADOR
2021-09-03,516115,301,F,3,0,C,115,PET,ALIMENTO PARA PASSARO
2021-09-03,516133,54,M,1,0,A,69,BEBIDAS,REFRIGERANTE LIMaO
2021-09-03,516204,11,F,4,0,A,107,#N/D,#N/D
2021-09-03,516207,786,F,1,4,C,93,LIMPEZA,AGUA SANITARIA
2021-09-03,516269,550,M,4,0,B,81,HIGIENE,HIDRATANTE
2021-09-03,516351,18,M,4,0,C,134,LIMPEZA,SABAO
2021-09-03,516356,429,M,4,0,C,34,ALIMENTOS,KETCHUP
2021-09-03,516436,263,M,3,0,B,216,ALIMENTOS,BROCOLIS
2021-09-03,516518,109,M,2,1,B,107,#N/D,#N/D
2021-09-03,516598,817,M,3,0,B,109,LIMPEZA,RODO
2021-09-03,516696,571,F,2,0,B,211,ALIMENTOS,CHA
2021-09-03,516762,303,M,3,4,B,42,ALIMENTOS,MACARRAO INSTANTANEO
2021-09-03,516798,468,M,3,1,C,15,ALIMENTOS,BATATA DOCE
2021-09-03,516889,12,M,1,1,A,101,LIMPEZA,INSETICIDA
2021-09-03,516950,380,M,3,4,B,71,HIGIENE,ABSORVENTE
2021-09-03,516962,816,M,4,0,C,137,ALIMENTOS,REQUEIJAO
2021-09-03,516984,1,M,1,0,C,193,HIGIENE,FIO DENTAL
2021-09-03,517009,702,M,1,0,B,55,ALIMENTOS,QUEIJO DE CABRA
2021-09-03,517022,995,M,3,1,B,164,ACESSORIOS,MORDEDOR
2021-09-03,517094,14,M,1,3,B,21,ALIMENTOS,CENOURA
2021-09-03,517096,536,M,4,0,B,132,HIGIENE,SABONETE
2021-09-03,517115,330,F,1,0,B,216,ALIMENTOS,BROCOLIS
2021-09-03,517134,217,F,3,0,B,201,LIMPEZA,DESINFETANTE
2021-09-03,517169,224,M,4,0,B,87,HIGIENE,PROTETOR SOLAR
2021-09-03,517233,853,M,5,2,A,3,ALIMENTOS,ABACATE
2021-09-03,517239,972,M,4,0,C,49,ALIMENTOS,PALMITO
2021-09-03,517308,634,F,2,0,C,76,HIGIENE,FIO DENTAL
2021-09-03,517357,886,F,5,1,B,172,LIMPEZA,LUSTRA MOVEIS
2021-09-03,517414,154,M,2,3,B,117,PET,RACAO SECA PARA GATOS
2021-09-03,517426,650,F,2,0,C,92,HIGIENE,TINTURAS
2021-09-03,517505,868,M,4,0,B,13,ALIMENTOS,BANANA
2021-09-03,517574,977,M,1,0,C,104,LIMPEZA,LIMPADOR PERFUMADO
2021-09-03,517669,345,F,2,3,B,81,HIGIENE,HIDRATANTE
2021-09-03,517705,176,F,2,0,B,101,LIMPEZA,INSETICIDA
2021-09-03,517770,287,F,1,0,B,41,ALIMENTOS,MACARRAO
2021-03-16,517808,884,F,3,2,C,110,LIMPEZA,SABAO
2021-03-16,517848,916,F,3,4,C,78,HIGIENE,FRALDA
2021-03-16,517898,363,F,1,0,B,85,HIGIENE,PASTA DE DENTE
2021-03-16,517956,381,F,1,1,B,189,ALIMENTOS,GRANOLA
2021-03-16,518039,637,F,1,0,B,190,HIGIENE,GEL
2021-03-16,518071,405,F,4,0,B,209,ALIMENTOS,COGUMELOS
2021-03-16,518147,746,M,3,0,C,165,ALIMENTOS,MOLHO BARBECUE
2021-03-16,518204,468,M,3,1,C,220,ALIMENTOS,BATATA
2021-03-16,518270,510,F,4,0,B,201,LIMPEZA,DESINFETANTE
2021-03-16,518297,842,M,5,2,B,220,ALIMENTOS,BATATA
2021-03-16,518328,594,F,3,1,C,85,HIGIENE,PASTA DE DENTE
2021-03-16,518386,880,M,3,2,B,138,HIGIENE,REPELENTE
2021-03-16,518451,989,M,2,0,B,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2021-03-16,518546,241,M,4,1,B,121,ALIMENTOS,UVA
2021-03-16,518568,47,F,4,0,B,209,ALIMENTOS,COGUMELOS
2021-03-16,518643,718,F,3,2,B,6,ALIMENTOS,ALHO
2021-03-16,518734,294,F,4,0,C,33,ALIMENTOS,IOGURTE
2021-03-16,518759,781,M,4,0,B,197,HIGIENE,ENXAGUANTE BUCAL
2021-03-16,518823,479,F,1,0,B,25,ALIMENTOS,CORACAO DE FRANGO
2021-03-16,518850,497,M,3,0,B,129,ALIMENTOS,SARDINHA
2021-03-16,518858,711,M,4,2,B,37,ALIMENTOS,LEITE
2021-03-16,518906,26,F,4,1,A,156,HIGIENE,PASTA DE DENTE
2021-03-16,518955,803,F,2,0,A,87,HIGIENE,PROTETOR SOLAR
2021-03-16,519029,956,M,5,1,C,38,ALIMENTOS,LEITE CONDENSADO
2021-03-16,519040,915,F,3,0,B,161,ALIMENTOS,OVOS
2021-03-16,519076,95,M,1,0,B,38,ALIMENTOS,LEITE CONDENSADO
2021-03-16,519110,463,M,3,3,B,117,PET,RACAO SECA PARA GATOS
2021-03-16,519173,965,M,3,0,B,166,HIGIENE,MODELADOR
2021-03-16,519197,147,M,1,0,A,178,HIGIENE,LENCO UMEDECIDO
2021-03-16,519225,512,M,4,0,B,107,#N/D,#N/D
2021-03-16,519300,628,M,3,0,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2021-03-16,519351,44,F,4,0,C,76,HIGIENE,FIO DENTAL
2021-03-16,519433,502,M,4,0,C,229,ALIMENTOS,ALMONDEGA
2021-03-16,519463,348,F,3,0,A,79,HIGIENE,GEL
2021-03-16,519515,679,F,3,3,B,89,HIGIENE,SABONETE
2021-03-16,519605,108,M,1,0,B,179,ALIMENTOS,LEITE CONDENSADO
2021-03-16,519625,192,F,4,0,B,163,ALIMENTOS,MORTADELA
2021-03-16,519635,564,M,3,2,B,147,PET,RACAO SECA PARA GATOS
2021-03-16,519646,7,M,1,3,B,123,LIMPEZA,TIRA MANCHA
2021-03-16,519730,638,M,3,1,B,162,LIMPEZA,ODORIZADOR
2021-03-16,519813,414,F,1,0,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2021-03-16,519849,286,M,4,0,B,197,HIGIENE,ENXAGUANTE BUCAL
2021-03-16,519941,202,M,1,0,B,60,ALIMENTOS,SALGADINHOS DE MILHO
2021-03-16,519983,600,M,2,4,C,43,ALIMENTOS,MAMAO PAPAYA
2021-03-16,520033,45,M,2,0,A,124,LIMPEZA,TIRA LIMO
2021-03-16,520084,512,M,4,0,B,229,ALIMENTOS,ALMONDEGA
2021-03-16,520095,335,F,3,0,C,46,ALIMENTOS,MOLHO BARBECUE
2021-03-16,520177,788,F,4,2,B,100,LIMPEZA,DETERGENTE
2021-03-16,520185,137,F,4,1,B,94,LIMPEZA,ALCOOL
2021-03-16,520258,297,M,4,0,B,15,ALIMENTOS,BATATA DOCE
2021-03-16,520287,932,M,4,1,B,209,ALIMENTOS,COGUMELOS
2021-03-16,520330,43,M,2,0,B,153,ALIMENTOS,PRESUNTO COZIDO
2021-03-16,520378,814,M,4,0,B,191,HIGIENE,FRALDA
2021-03-16,520401,501,M,1,0,B,208,HIGIENE,CONDICIONADOR
2021-03-16,520438,103,M,3,4,B,123,LIMPEZA,TIRA MANCHA
2021-03-16,520514,543,M,2,2,B,118,PET,RACAO UMIDA PARA CAES
2021-03-16,520565,713,F,1,3,C,16,ALIMENTOS,BIFE DE COXAO MOLE
2021-03-16,520634,523,M,3,0,B,48,ALIMENTOS,OVOS
2021-03-16,520693,473,F,4,3,B,19,ALIMENTOS,CAFE
2021-03-16,520699,263,M,3,0,B,46,ALIMENTOS,MOLHO BARBECUE
2021-03-16,520748,557,F,2,0,A,218,ALIMENTOS,BIFE DE COXAO MOLE
2021-03-16,520795,373,F,4,2,B,226,ALIMENTOS,ARROZ INTEGRAL
2021-03-16,520880,619,M,4,1,B,161,ALIMENTOS,OVOS
2021-03-16,520958,790,F,3,0,B,189,ALIMENTOS,GRANOLA
2021-03-18,521012,109,M,2,1,B,47,ALIMENTOS,MORTADELA
2021-03-18,521095,311,F,4,0,C,50,ALIMENTOS,PAO DE FORMA
2021-03-18,521129,92,M,4,1,B,97,LIMPEZA,CERA
2021-03-18,521179,610,M,2,0,B,87,HIGIENE,PROTETOR SOLAR
2021-03-18,521238,606,M,1,0,B,172,LIMPEZA,LUSTRA MOVEIS
2021-03-18,521310,13,M,2,1,B,175,LIMPEZA,LIMPADOR MULTIUSO
2021-03-18,521384,924,F,2,2,B,180,ALIMENTOS,LEITE
2021-03-18,521457,335,F,3,0,C,78,HIGIENE,FRALDA
2021-03-18,521543,227,F,3,0,C,38,ALIMENTOS,LEITE CONDENSADO
2021-03-18,521604,887,F,3,0,B,161,ALIMENTOS,OVOS
2021-03-18,521651,949,M,1,0,B,20,ALIMENTOS,CEBOLA
2021-03-18,521689,723,M,4,0,B,208,HIGIENE,CONDICIONADOR
2021-03-18,521785,390,F,2,0,B,20,ALIMENTOS,CEBOLA
2021-03-18,521825,275,M,4,0,B,69,BEBIDAS,REFRIGERANTE LIMaO
2021-03-18,521854,239,M,4,2,C,50,ALIMENTOS,PAO DE FORMA
2021-03-18,521916,727,M,4,2,C,3,ALIMENTOS,ABACATE
2021-03-18,522009,547,F,3,4,C,123,LIMPEZA,TIRA MANCHA
2021-03-18,522048,408,F,4,0,B,7,ALIMENTOS,ALMONDEGA
2021-03-18,522077,904,M,1,2,B,187,HIGIENE,HASTES FLEXIVEIS
2021-03-18,522174,804,F,4,3,B,138,HIGIENE,REPELENTE
2021-03-18,522180,496,F,2,0,B,50,ALIMENTOS,PAO DE FORMA
2021-03-18,522208,231,F,4,2,B,4,ALIMENTOS,ABACAXI
2021-03-18,522248,123,F,3,2,B,117,PET,RACAO SECA PARA GATOS
2021-03-18,522316,549,M,2,3,C,218,ALIMENTOS,BIFE DE COXAO MOLE
2021-03-18,522396,386,M,4,2,A,221,ALIMENTOS,BANANA
2021-03-18,522444,432,F,1,0,C,3,ALIMENTOS,ABACATE
2021-03-18,522474,672,F,4,0,B,178,HIGIENE,LENCO UMEDECIDO
2021-03-18,522565,866,M,2,2,C,40,ALIMENTOS,LINGUICA
2021-03-18,522577,644,M,1,0,C,32,ALIMENTOS,HAMBUGUER
2021-03-18,522619,418,M,2,2,A,161,ALIMENTOS,OVOS
2021-03-18,522680,120,F,4,3,A,204,HIGIENE,CREME
2021-03-18,522750,516,M,1,0,C,54,ALIMENTOS,PRESUNTO COZIDO
2021-03-18,522829,268,M,4,0,B,70,BEBIDAS,REFRIGERANTE OUTROS
2021-03-18,522924,863,F,1,4,B,184,ALIMENTOS,IOGURTE
2021-03-18,522967,328,M,2,0,B,185,LIMPEZA,INSETICIDA
2021-03-18,523044,405,F,4,0,B,196,HIGIENE,ESCOVA DE DENTE
2021-03-18,523104,386,M,4,2,A,176,LIMPEZA,LIMPA VIDROS
2021-03-18,523155,111,M,2,4,C,111,LIMPEZA,SABAO EM PO
2021-03-18,523248,57,M,2,0,B,85,HIGIENE,PASTA DE DENTE
2021-03-18,523285,534,M,4,1,C,151,HIGIENE,PROTETOR SOLAR
2021-03-18,523379,206,F,3,1,C,133,LIMPEZA,SABAO EM PO
2021-03-18,523413,933,M,2,2,B,128,HIGIENE,SHAMPOO
2021-03-18,523466,522,M,1,2,A,54,ALIMENTOS,PRESUNTO COZIDO
2021-03-18,523503,217,F,3,0,B,107,#N/D,#N/D
2021-03-18,523554,333,F,2,0,C,100,LIMPEZA,DETERGENTE
2021-03-18,523567,419,F,2,1,B,148,PET,RACAO SECA PARA CAES
2021-03-18,523605,400,F,4,1,C,203,ALIMENTOS,DANETTE
2021-03-18,523697,749,F,4,1,B,91,HIGIENE,TALCO
2021-03-18,523727,212,F,2,1,B,162,LIMPEZA,ODORIZADOR
2021-03-18,523794,921,M,2,3,B,47,ALIMENTOS,MORTADELA
2021-03-18,523804,488,M,3,2,B,209,ALIMENTOS,COGUMELOS
2021-03-18,523868,356,M,2,4,A,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2021-03-18,523900,16,M,1,4,C,86,HIGIENE,PRESERVATIVO
2021-03-18,523931,496,F,2,0,B,107,#N/D,#N/D
2021-03-18,523997,262,M,1,2,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2021-03-18,524091,174,M,4,3,C,191,HIGIENE,FRALDA
2021-03-18,524172,212,F,2,1,B,168,ALIMENTOS,MAMAO PAPAYA
2021-03-18,524192,780,M,3,2,B,53,ALIMENTOS,PRESUNTO COZIDO
2021-03-18,524199,107,F,2,0,C,197,HIGIENE,ENXAGUANTE BUCAL
2021-03-18,524297,136,F,2,1,B,17,ALIMENTOS,BISCOITO
2021-03-18,524375,836,F,2,0,B,30,ALIMENTOS,FILE DE PEIXE
2021-03-18,524403,60,F,2,3,B,128,HIGIENE,SHAMPOO
2021-03-18,524486,629,M,3,0,C,195,ALIMENTOS,FEIJAO
2021-03-18,524522,8,F,3,0,B,16,ALIMENTOS,BIFE DE COXAO MOLE
2021-03-18,524550,883,M,1,0,B,32,ALIMENTOS,HAMBUGUER
2021-03-18,524636,441,M,4,2,B,24,ALIMENTOS,COPA SUINA
2021-03-18,524713,586,F,4,2,B,35,ALIMENTOS,LATA DE ERVILHA
2021-03-18,524746,581,F,4,2,C,103,LIMPEZA,LIMPADOR MULTIUSO
2021-03-18,524781,760,F,2,0,A,68,BEBIDAS,REFRIGERANTE LARANJA
2021-03-18,524863,822,M,2,3,B,164,ACESSORIOS,MORDEDOR
2021-03-18,524899,473,F,4,3,B,121,ALIMENTOS,UVA
2021-03-18,524931,673,F,5,1,B,200,LIMPEZA,DETERGENTE
2021-03-18,524986,680,F,3,0,C,209,ALIMENTOS,COGUMELOS
2021-03-22,525062,563,M,3,0,B,30,ALIMENTOS,FILE DE PEIXE
2021-03-22,525144,951,M,2,0,B,86,HIGIENE,PRESERVATIVO
2021-03-22,525146,401,M,1,4,C,40,ALIMENTOS,LINGUICA
2021-03-22,525170,995,M,3,1,B,25,ALIMENTOS,CORACAO DE FRANGO
2021-03-22,525266,559,F,3,1,A,108,LIMPEZA,REMOVEDOR
2021-03-22,525340,474,M,2,0,B,37,ALIMENTOS,LEITE
2021-03-22,525344,52,F,1,0,A,95,LIMPEZA,AMACIANTE
2021-03-22,525350,341,M,2,0,C,14,ALIMENTOS,BATATA
2021-03-22,525440,277,F,1,3,B,38,ALIMENTOS,LEITE CONDENSADO
2021-03-22,525502,984,F,4,3,B,136,ALIMENTOS,RICOTA
2021-03-22,525533,154,M,2,3,B,11,ALIMENTOS,AZEITE
2021-03-22,525565,642,M,2,3,B,132,HIGIENE,SABONETE
2021-03-22,525658,983,F,4,0,C,191,HIGIENE,FRALDA
2021-03-22,525738,370,M,1,4,B,151,HIGIENE,PROTETOR SOLAR
2021-03-22,525791,182,F,1,4,B,69,BEBIDAS,REFRIGERANTE LIMaO
2021-03-22,525874,537,F,1,4,B,41,ALIMENTOS,MACARRAO
2021-03-22,525878,329,F,3,0,B,96,LIMPEZA,BALDE
2021-03-22,525930,493,M,2,4,B,103,LIMPEZA,LIMPADOR MULTIUSO
2021-03-22,526017,787,F,3,0,A,11,ALIMENTOS,AZEITE
2021-03-22,526085,314,F,1,1,A,158,HIGIENE,PAPEL HIGIENICO
2021-03-22,526105,416,M,3,2,C,56,ALIMENTOS,QUEIJO MUSSARELA
2021-03-22,526130,876,F,2,3,B,209,ALIMENTOS,COGUMELOS
2021-03-22,526202,558,F,5,2,C,186,HIGIENE,HIDRATANTE
2021-03-22,526289,99,F,1,4,C,107,#N/D,#N/D
2021-03-22,526328,94,M,1,2,C,136,ALIMENTOS,RICOTA
2021-03-22,526410,302,F,4,3,C,164,ACESSORIOS,MORDEDOR
2021-03-22,526493,3,F,4,0,B,31,ALIMENTOS,GRANOLA
2021-03-22,526551,186,M,2,4,C,40,ALIMENTOS,LINGUICA
2021-03-22,526620,693,F,4,0,B,2,ACESSORIOS,MORDEDOR
2021-03-22,526719,496,F,2,0,B,160,ALIMENTOS,PALMITO
2021-03-22,526802,944,F,3,1,B,224,ALIMENTOS,AZEITE
2021-03-22,526897,597,M,3,0,C,42,ALIMENTOS,MACARRAO INSTANTANEO
2021-03-22,526953,956,M,5,1,C,160,ALIMENTOS,PALMITO
2021-03-22,527038,866,M,2,2,C,71,HIGIENE,ABSORVENTE
2021-03-22,527120,947,F,3,1,B,162,LIMPEZA,ODORIZADOR
2021-03-22,527186,498,M,3,2,B,128,HIGIENE,SHAMPOO
2021-03-22,527230,667,F,4,0,C,179,ALIMENTOS,LEITE CONDENSADO
2021-03-22,527264,254,F,5,2,B,137,ALIMENTOS,REQUEIJAO
2021-03-28,527325,319,M,1,4,B,134,LIMPEZA,SABAO
2021-03-28,527415,910,M,2,2,B,203,ALIMENTOS,DANETTE
2021-03-28,527458,537,F,1,4,B,210,ACESSORIOS,CHUPETA
2021-03-28,527509,634,F,2,0,C,76,HIGIENE,FIO DENTAL
2021-03-28,527604,113,F,3,0,B,158,HIGIENE,PAPEL HIGIENICO
2021-03-28,527700,901,F,4,1,B,157,ALIMENTOS,PAPINHA INFANTIL
2021-03-28,527762,178,M,3,0,A,124,LIMPEZA,TIRA LIMO
2021-03-28,527774,265,M,2,3,B,22,ALIMENTOS,CHA
2021-03-28,527824,908,M,3,2,C,206,ALIMENTOS,CORACAO DE FRANGO
2021-03-28,527836,827,M,4,0,B,15,ALIMENTOS,BATATA DOCE
2021-03-28,527907,815,F,2,4,B,42,ALIMENTOS,MACARRAO INSTANTANEO
2021-03-28,527912,825,M,1,2,C,204,HIGIENE,CREME
2021-03-28,527938,825,M,1,2,C,108,LIMPEZA,REMOVEDOR
2021-03-28,527984,858,F,4,2,C,4,ALIMENTOS,ABACAXI
2021-03-28,528081,736,M,1,0,C,42,ALIMENTOS,MACARRAO INSTANTANEO
2021-03-28,528122,871,F,1,3,C,195,ALIMENTOS,FEIJAO
2021-03-28,528151,57,M,2,0,B,99,LIMPEZA,DESINFETANTE
2021-03-28,528179,387,M,2,2,B,54,ALIMENTOS,PRESUNTO COZIDO
2021-03-28,528195,317,M,3,0,B,66,BEBIDAS,REFRIGERANTE COLA
2021-03-28,528256,927,M,1,1,C,215,ALIMENTOS,CAFE
2021-03-28,528346,920,F,5,3,B,155,ALIMENTOS,PATE
2021-03-28,528385,570,F,4,1,C,181,ALIMENTOS,LATA DE MILHO
2021-03-30,528447,354,F,2,0,B,80,HIGIENE,HASTES FLEXIVEIS
2021-03-30,528517,261,F,4,0,B,20,ALIMENTOS,CEBOLA
2021-03-30,528616,80,F,2,1,C,35,ALIMENTOS,LATA DE ERVILHA
2021-03-30,528629,89,F,3,3,C,112,LIMPEZA,TIRA LIMO
2021-03-30,528696,30,M,4,0,B,176,LIMPEZA,LIMPA VIDROS
2021-03-30,528729,805,F,3,0,C,136,ALIMENTOS,RICOTA
2021-03-30,528798,256,F,4,0,B,10,ALIMENTOS,ATUM
2021-03-30,528870,156,F,2,0,B,109,LIMPEZA,RODO
2021-03-30,528885,533,F,4,0,A,128,HIGIENE,SHAMPOO
2021-03-30,528902,453,F,1,0,B,203,ALIMENTOS,DANETTE
2021-03-30,528936,372,M,1,4,B,56,ALIMENTOS,QUEIJO MUSSARELA
2021-03-30,529004,278,F,3,2,C,30,ALIMENTOS,FILE DE PEIXE
2021-03-30,529052,185,F,3,0,C,195,ALIMENTOS,FEIJAO
2021-03-30,529148,266,F,3,3,B,85,HIGIENE,PASTA DE DENTE
2021-03-30,529208,875,F,1,0,B,159,ALIMENTOS,PAO DE FORMA
2021-03-30,529254,837,F,2,0,C,106,LIMPEZA,ODORIZADOR
2021-03-30,529332,843,F,5,1,C,58,ALIMENTOS,RICOTA
2021-03-30,529371,980,F,1,0,B,47,ALIMENTOS,MORTADELA
2021-03-30,529412,165,F,4,0,C,83,HIGIENE,MODELADOR
2021-03-30,529501,841,M,1,0,B,100,LIMPEZA,DETERGENTE
2021-03-30,529552,682,F,2,2,B,7,ALIMENTOS,ALMONDEGA
2021-03-30,529611,823,M,5,3,B,24,ALIMENTOS,COPA SUINA
2021-03-30,529663,357,M,2,2,C,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2021-03-30,529738,275,M,4,0,B,204,HIGIENE,CREME
2021-03-30,529749,51,F,3,0,B,90,HIGIENE,SHAMPOO
2021-03-30,529806,660,F,3,0,C,151,HIGIENE,PROTETOR SOLAR
2021-03-30,529820,918,F,2,4,C,225,ALIMENTOS,ATUM
2021-03-30,529918,952,F,3,4,C,196,HIGIENE,ESCOVA DE DENTE
2021-03-30,529949,705,M,1,0,B,70,BEBIDAS,REFRIGERANTE OUTROS
2021-03-30,530001,425,F,3,0,B,159,ALIMENTOS,PAO DE FORMA
2021-03-30,530034,945,F,2,3,B,61,ALIMENTOS,SARDINHA
2021-03-30,530084,208,M,3,0,B,119,PET,RACAO UMIDA PARA GATOS
2021-03-30,530100,69,M,4,3,A,184,ALIMENTOS,IOGURTE
2021-03-30,530148,573,F,1,0,C,162,LIMPEZA,ODORIZADOR
2021-03-30,530243,610,M,2,0,B,177,ALIMENTOS,LIMAO
2021-03-30,530325,118,M,2,4,A,88,HIGIENE,REPELENTE
2021-03-30,530343,482,M,4,2,B,216,ALIMENTOS,BROCOLIS
2021-03-30,530398,263,M,3,0,B,172,LIMPEZA,LUSTRA MOVEIS
2021-03-30,530447,965,M,3,0,B,54,ALIMENTOS,PRESUNTO COZIDO
2021-03-30,530533,246,M,2,2,B,61,ALIMENTOS,SARDINHA
2021-03-30,530595,154,M,2,3,B,59,ALIMENTOS,SALGADINHO
2021-03-30,530628,578,M,4,0,B,17,ALIMENTOS,BISCOITO
2021-03-30,530638,793,M,1,3,B,223,ALIMENTOS,AZEITONA
2021-03-30,530693,965,M,3,0,B,10,ALIMENTOS,ATUM
2021-03-30,530770,955,F,3,2,C,117,PET,RACAO SECA PARA GATOS
2021-03-30,530774,158,M,3,0,B,112,LIMPEZA,TIRA LIMO
2021-03-30,530782,289,F,3,4,C,152,ALIMENTOS,PRESUNTO COZIDO
2021-03-30,530844,346,F,2,4,C,214,ALIMENTOS,CEBOLA
2021-03-30,530847,409,F,3,4,B,193,HIGIENE,FIO DENTAL
2021-03-30,530871,955,F,3,2,C,211,ALIMENTOS,CHA
2021-03-30,530885,532,F,2,3,B,10,ALIMENTOS,ATUM
2021-03-30,530918,20,M,4,0,B,100,LIMPEZA,DETERGENTE
2021-03-30,530956,63,F,3,0,B,48,ALIMENTOS,OVOS
2021-03-30,531004,559,F,3,1,A,40,ALIMENTOS,LINGUICA
2021-03-30,531055,63,F,3,0,B,225,ALIMENTOS,ATUM
2021-03-30,531116,827,M,4,0,B,172,LIMPEZA,LUSTRA MOVEIS
2021-03-30,531136,705,M,1,0,B,95,LIMPEZA,AMACIANTE
2021-03-30,531230,921,M,2,3,B,138,HIGIENE,REPELENTE
2021-03-30,531301,223,F,3,0,B,138,HIGIENE,REPELENTE
2021-03-30,531396,639,M,2,0,C,97,LIMPEZA,CERA
2021-03-30,531489,99,F,1,4,C,178,HIGIENE,LENCO UMEDECIDO
2021-02-04,531559,217,F,3,0,B,222,LIMPEZA,BALDE
2021-02-04,531572,775,F,2,3,B,222,LIMPEZA,BALDE
2021-02-04,531581,987,F,1,0,B,17,ALIMENTOS,BISCOITO
2021-02-04,531680,889,F,3,4,B,113,LIMPEZA,TIRA MANCHA
2021-02-04,531771,574,F,2,2,B,150,ALIMENTOS,QUEIJO DE CABRA
